Order_ID,Date,Product,Category,City,Quantity,Price
2852,2025-07-13,Keyboard,Electronics,Bangalore,5,1471
2853,2025-02-02,Pen,Stationery,Mumbai,4,180
2854,2025-04-06,Bottle,Accessories,Hyderabad,1,539
2855,2025-06-14,Chair,Furniture,Pune,3,3704
2856,2025-04-16,Keyboard,Electronics,Chennai,5,1275
2857,2025-07-21,Notebook,Stationery,Bangalore,4,194
2858,2025-08-03,Monitor,Electronics,Chennai,2,8483
2859,2025-12-08,Chair,Furniture,Pune,3,3727
2860,2025-07-17,Chair,Furniture,Chennai,2,3732
2861,2025-09-15,Mouse,Electronics,Chennai,2,599
2862,2025-06-02,Chair,Furniture,Ahmedabad,1,3710
2863,2025-04-28,Bag,Accessories,Kolkata,3,1474
2864,2025-06-19,Bag,Accessories,Ahmedabad,3,1387
2865,2025-12-08,Chair,Furniture,Ahmedabad,1,3511
2866,2025-02-24,Keyboard,Electronics,Delhi,2,1133
2867,2025-08-19,Notebook,Stationery,Delhi,5,178
2868,2025-10-02,Chair,Furniture,Delhi,2,3644
2869,2025-04-02,Monitor,Electronics,Pune,5,8703
2870,2025-11-24,Bottle,Accessories,Kolkata,2,578
2871,2025-12-02,Bag,Accessories,Delhi,3,1337
2872,2025-10-28,Keyboard,Electronics,Delhi,2,1118
2873,2025-12-26,Keyboard,Electronics,Pune,4,1206
2874,2025-05-26,Laptop,Electronics,Ahmedabad,5,54906
2875,2025-09-27,Notebook,Stationery,Kolkata,5,260
2876,2025-01-14,Chair,Furniture,Chennai,4,3553
2877,2025-05-21,Laptop,Electronics,Hyderabad,2,55109
2878,2025-05-30,Chair,Furniture,Hyderabad,1,3472
2879,2025-11-27,Table,Furniture,Kolkata,2,6949
2880,2025-06-23,Mouse,Electronics,Hyderabad,2,520
2881,2025-01-05,Keyboard,Electronics,Pune,3,1476
2882,2025-01-05,Monitor,Electronics,Chennai,3,8428
2883,2025-12-21,Sofa,Furniture,Chennai,3,15117
2884,2025-06-29,Bottle,Accessories,Bangalore,5,406
2885,2025-10-06,Printer,Electronics,Delhi,1,9710
2886,2025-05-31,Table,Furniture,Bangalore,5,7196
2887,2025-11-10,Mouse,Electronics,Pune,2,414
2888,2025-12-02,Monitor,Electronics,Kolkata,1,8429
2889,2025-05-02,Printer,Electronics,Kolkata,1,9526
2890,2025-02-22,Table,Furniture,Hyderabad,5,7285
2891,2025-08-17,Monitor,Electronics,Chennai,5,8617
2892,2025-04-15,Notebook,Stationery,Bangalore,5,258
2893,2025-04-06,Sofa,Furniture,Chennai,4,15179
2894,2025-12-26,Bag,Accessories,Pune,4,1316
2895,2025-03-07,Bag,Accessories,Mumbai,1,1331
2896,2025-09-20,Mouse,Electronics,Ahmedabad,2,565
2897,2025-07-05,Mouse,Electronics,Hyderabad,2,696
2898,2025-05-19,Mouse,Electronics,Mumbai,5,753
2899,2025-08-18,Pen,Stationery,Delhi,4,175
2900,2025-07-17,Keyboard,Electronics,Bangalore,5,1191
2901,2025-09-19,Bottle,Accessories,Hyderabad,5,236
2902,2025-01-22,Printer,Electronics,Hyderabad,3,9756
2903,2025-11-29,Chair,Furniture,Chennai,1,3725
2904,2025-01-20,Bottle,Accessories,Chennai,1,243
2905,2025-11-25,Sofa,Furniture,Hyderabad,2,14990
2906,2025-02-19,Sofa,Furniture,Delhi,1,14977
2907,2025-12-02,Pen,Stationery,Mumbai,5,-40
2908,2025-12-04,Mouse,Electronics,Delhi,5,405
2909,2025-09-19,Printer,Electronics,Pune,1,9595
2910,2025-11-27,Table,Furniture,Bangalore,3,7147
2911,2025-03-08,Chair,Furniture,Delhi,3,3526
2912,2025-03-12,Laptop,Electronics,Chennai,2,54979
2913,2025-06-25,Notebook,Stationery,Pune,3,180
2914,2025-06-12,Bag,Accessories,Chennai,4,1431
2915,2025-07-28,Printer,Electronics,Chennai,4,9615
2916,2025-05-20,Notebook,Stationery,Mumbai,1,105
2917,2025-01-12,Bag,Accessories,Bangalore,2,1277
2918,2025-02-06,Keyboard,Electronics,Ahmedabad,1,1292
2919,2025-04-20,Printer,Electronics,Hyderabad,4,9744
2920,2025-10-21,Notebook,Stationery,Chennai,5,231
2921,2025-01-04,Monitor,Electronics,Chennai,2,8777
2922,2025-04-01,Bottle,Accessories,Pune,1,570
2923,2025-09-18,Printer,Electronics,Pune,4,9670
2924,2025-02-06,Monitor,Electronics,Chennai,5,8713
2925,2025-01-03,Notebook,Stationery,Bangalore,2,95
2926,2025-10-10,Chair,Furniture,Hyderabad,4,3738
2927,2025-03-13,Monitor,Electronics,Hyderabad,1,8561
2928,2025-02-25,Chair,Furniture,Ahmedabad,3,3765
2929,2025-12-26,Monitor,Electronics,Hyderabad,5,8563
2930,2025-03-02,Bottle,Accessories,Chennai,5,586
2931,2025-10-07,Table,Furniture,Chennai,4,7167
2932,2025-12-30,Notebook,Stationery,Hyderabad,1,212
2933,2025-05-21,Sofa,Furniture,Hyderabad,5,15067
2934,2025-12-15,Bag,Accessories,Delhi,2,1393
2935,2025-11-13,Sofa,Furniture,Delhi,5,14964
2936,2025-06-01,Bag,Accessories,Pune,3,1445
2937,2025-12-14,Laptop,Electronics,Hyderabad,4,55171
2938,2025-07-10,Laptop,Electronics,Hyderabad,2,54905
2939,2025-05-08,Monitor,Electronics,Pune,3,8716
2940,2025-11-11,Laptop,Electronics,Bangalore,4,55251
2941,2025-09-12,Keyboard,Electronics,Kolkata,4,1142
2942,2025-09-21,Chair,Furniture,Ahmedabad,1,3730
2943,2025-05-24,Sofa,Furniture,Kolkata,2,14939
2944,2025-09-03,Laptop,Electronics,Kolkata,3,55108
2945,2025-09-06,Keyboard,Electronics,Ahmedabad,4,1428
2946,2025-03-04,Bag,Accessories,Delhi,5,1218
2947,2025-04-05,Bottle,Accessories,Kolkata,3,495
2948,2025-10-22,Notebook,Stationery,Chennai,5,101
2949,2025-03-29,Sofa,Furniture,Kolkata,5,15172
2950,2025-06-15,Chair,Furniture,Delhi,4,3443
2951,2025-11-15,Laptop,Electronics,Delhi,1,55112
2952,2025-10-19,Pen,Stationery,Hyderabad,3,234
2953,2025-03-18,Bag,Accessories,Mumbai,3,1149
2954,2025-08-03,Bag,Accessories,Kolkata,3,1409
2955,2025-04-22,Monitor,Electronics,Ahmedabad,3,8514
2956,2025-10-01,Table,Furniture,Bangalore,3,7097
2957,2025-04-12,Table,Furniture,Mumbai,3,7009
2958,2025-06-19,Chair,Furniture,Chennai,3,3572
2959,2025-08-22,Pen,Stationery,Kolkata,5,35
2960,2025-11-25,Mouse,Electronics,Delhi,2,576
2961,2025-02-13,Table,Furniture,Hyderabad,3,6985
2962,2025-08-06,Chair,Furniture,Bangalore,3,3501
2963,2025-03-16,Bag,Accessories,Kolkata,2,1359
2964,2025-06-29,Mouse,Electronics,Hyderabad,2,550
2965,2025-03-03,Chair,Furniture,Mumbai,5,3462
2966,2025-08-09,Sofa,Furniture,Pune,2,15265
2967,2025-08-21,Bottle,Accessories,Mumbai,3,449
2968,2025-08-31,Monitor,Electronics,Kolkata,4,8679
2969,2025-02-12,Printer,Electronics,Mumbai,4,9648
2970,2025-10-19,Table,Furniture,Hyderabad,1,7215
2971,2025-09-15,Bottle,Accessories,Chennai,3,343
2972,2025-02-05,Sofa,Furniture,Pune,3,15167
2973,2025-07-22,Bottle,Accessories,Hyderabad,2,403
2974,2025-09-16,Bottle,Accessories,Bangalore,4,535
2975,2025-05-13,Printer,Electronics,Delhi,4,9781
2976,2025-08-13,Printer,Electronics,Bangalore,4,9619
2977,2025-09-20,Mouse,Electronics,Bangalore,1,649
2978,2025-04-18,Mouse,Electronics,Chennai,4,655
2979,2025-06-05,Laptop,Electronics,Kolkata,4,55071
2980,2025-04-09,Pen,Stationery,Kolkata,1,-38
2981,2025-10-01,Pen,Stationery,Hyderabad,5,308
2982,2025-10-19,Notebook,Stationery,Chennai,5,287
2983,2025-09-21,Pen,Stationery,Bangalore,5,-72
2984,2025-10-02,Chair,Furniture,Mumbai,2,3591
2985,2025-10-30,Keyboard,Electronics,Kolkata,2,1347
2986,2025-01-05,Pen,Stationery,Mumbai,2,7
2987,2025-05-03,Bottle,Accessories,Bangalore,2,419
2988,2025-02-19,Monitor,Electronics,Delhi,4,8432
2989,2025-01-31,Pen,Stationery,Chennai,5,89
2990,2025-08-24,Laptop,Electronics,Hyderabad,1,55216
2991,2025-01-03,Mouse,Electronics,Mumbai,2,427
2992,2025-02-26,Sofa,Furniture,Pune,5,15008
2993,2025-02-25,Keyboard,Electronics,Pune,5,1320
2994,2025-04-26,Bag,Accessories,Kolkata,1,1126
2995,2025-09-14,Keyboard,Electronics,Pune,2,1227
2996,2025-12-26,Sofa,Furniture,Ahmedabad,4,15124
2997,2025-02-27,Notebook,Stationery,Ahmedabad,3,160
2998,2025-04-25,Chair,Furniture,Delhi,3,3590
2999,2025-10-18,Monitor,Electronics,Mumbai,2,8550
3000,2025-05-29,Bag,Accessories,Kolkata,5,1220
